,評論編號,評論,評論相對時間,查詢時間,評分,使用者名稱,有幾則評論,評論者網址
10,ChZDSUhNMG9nS0VJQ0FnSURieDlidFJREAE,2024.8.10 08:00-11:00兒童醫院急診給黎權益醫師跟護理團隊100分！快速、專業、態度超有親和力～? …,3 個月前,2024-11-26 16:01:07,5.0,Vera Wenkel,則評論,https://www.google.com/maps/contrib/100356356510105257452/reviews?hl=zh-TW
11,ChZDSUhNMG9nS0VJQ0FnSURiMXNMWld3EAE,今天小孩早上205診掛53號，報到的時候已經過號，人很多等了很久 直到下午1:30 才看到，雖已經過了中午用餐時間 但張明裕醫師餓著肚子，仍然非常有耐心的看診 完全沒有不耐煩的情緒！ 更謝謝張醫師很有同理心、盡量達成我們的期望 真的很感激！也謝謝陪診的護理人員，大家都辛苦了！,3 個月前,2024-11-26 16:01:07,5.0,洪采儀,4,https://www.google.com/maps/contrib/111481234104937488136/reviews?hl=zh-TW
12,ChZDSUhNMG9nS0VJQ0FnSUNicEphQmF3EAE,第一次去真的感覺超級糟糕的，跟診的護士講的話跟注射區的不一樣 搞得我白去一趟，一點都不通情達理，說要打卡介苗需要寶寶手冊，而我也在3:47分的時候趕著給醫生看到就是確定要打卡介苗，為什麼明明只打到四點，不快點讓我們去樓下打針 跟診護士跟我說到4:30 不僅不趕著讓我們去樓下施打，還硬要拖到4:00後叫我去繳費完到注射區撲空  超級傻眼的，是醫院多缺錢嗎？ 真的連一顆星都不想給,4 個月前,2024-11-26 16:01:07,1.0,游育靜,3,https://www.google.com/maps/contrib/110774304103798026237/reviews?hl=zh-TW
13,ChdDSUhNMG9nS0VJQ0FnSURya3EyWjB3RRAB,,4 個月前,2024-11-26 16:01:07,5.0,??,0,https://www.google.com/maps/contrib/104258186150890192571/reviews?hl=zh-TW
14,ChZDSUhNMG9nS0VJQ0FnSUNyNVltV1dREAE,,4 個月前,2024-11-26 16:01:07,5.0,莫兒黃,則評論,https://www.google.com/maps/contrib/105796883448236950923/reviews?hl=zh-TW
15,ChdDSUhNMG9nS0VJQ0FnSURMbkt2VTJnRRAB,急診醫生不熟練，不懂還要問護士，護士態度不佳…….很厭倦的態度……浪費時間,5 個月前,2024-11-26 16:01:07,1.0,陳家泰,則評論,https://www.google.com/maps/contrib/109824421467453482788/reviews?hl=zh-TW
16,ChdDSUhNMG9nS0VJQ0FnSUNMcWJlTC1nRRAB,小孩發燒帶去急診 6/15（六）22:00左右看診 遇到的醫師跟護理師人都很好 男醫師講話很快 插鼻子篩流感和腺病毒技術很好 小孩還沒哭就篩好了? 護理師抽血塞劑打點滴都蠻有耐心 看診過程雖然等待很久 但看診感受是好的 謝謝當時急診的醫師和護理師 還有住院期間的護理師和腸胃科醫師 有專業也有耐心讓我放心很多,5 個月前,2024-11-26 16:01:07,5.0,王乙璇,0,https://www.google.com/maps/contrib/100703186847220365344/reviews?hl=zh-TW
17,ChZDSUhNMG9nS0VJQ0FnSUR6eTRqN1BnEAE,,5 個月前,2024-11-26 16:01:07,1.0,梁耀方,0,https://www.google.com/maps/contrib/113933754289010016837/reviews?hl=zh-TW
18,ChZDSUhNMG9nS0VJQ0FnSUR6ODdUd0xBEAE,兒童急診 遇到某位男護理師，有夠粗暴對我女兒！差評！  剛好遇到醫生交接班，後面解釋的陳醫師很仔細也很有耐心，星星是給他的。,5 個月前,2024-11-26 16:01:07,1.0,lingling Chen,0,https://www.google.com/maps/contrib/115934236663505863098/reviews?hl=zh-TW
19,ChdDSUhNMG9nS0VJQ0FnSUN6aXQzNTJRRRAB,只是打針而已要等四小時會不會太誇張，其他診室都下班了，原本安排好的都被打亂了，其他事都不用做了，結果最後說不能打了，真的超傻眼欸,5 個月前,2024-11-26 16:01:07,1.0,鋒蜜堅果SHOU,0,https://www.google.com/maps/contrib/118392671847554503195/reviews?hl=zh-TW
20,ChdDSUhNMG9nS0VJQ0FnSURUa09UWF9RRRAB,不知道那個兒童科高什麼的醫生在跩什麼 ，覺得自己高人一等的態度真的有夠可悲,6 個月前,2024-11-26 16:01:11,1.0,ua H,0,https://www.google.com/maps/contrib/105714313289483326701/reviews?hl=zh-TW
21,ChdDSUhNMG9nS0VJQ0FnSURUNEp2ZTd3RRAB,的13,6 個月前,2024-11-26 16:01:11,5.0,佳霖,0,https://www.google.com/maps/contrib/103449372212851067088/reviews?hl=zh-TW
22,ChZDSUhNMG9nS0VJQ0FnSUNUalk3cElnEAE,急診室檢傷區櫃檯的護士小姐，態度很差！ 我小孩嚴重便秘，而且肛門都出血了 我就趕緊帶來急診室看 但那位護士小姐說什麼急診室是處理“緊急”的問題...? 意思就是說我小孩只是小毛病，不需要來急診室，去一般門診就行? 但站在父母的立場，看到小孩都出血了，這不緊急...還有什麼是緊急的 還說什麼來急診室看不會比門診還快，一樣要等? 但有到大醫院看病的人都知道，大醫院門診的看診速度真的是靠北的久 再怎樣急診一定會比門診還快 大老遠跑來彰基看診，當然直接掛急診最快，小孩都不舒服了....哪有那個美國時間等門診慢慢看?,6 個月前,2024-11-26 16:01:11,1.0,桃樂絲,0,https://www.google.com/maps/contrib/104123446909464845947/reviews?hl=zh-TW
23,ChZDSUhNMG9nS0VJQ0FnSUNqd0p2YmZREAE,警衛很兇，問我有很急嗎？ 不急會來急診嗎？,7 個月前,2024-11-26 16:01:11,1.0,Dora,1,https://www.google.com/maps/contrib/107697395549870111360/reviews?hl=zh-TW
24,ChZDSUhNMG9nS0VJQ0FnSUREMzZld0pnEAE,系統沒辦法給六顆星 這是多出來的一顆星  滷肉飯還好，但環境太熱沒有辦法吹電風扇，希望老闆這點可以改善。  還有我點蚵仔麵線為啥來的是貢丸湯。,7 個月前,2024-11-26 16:01:11,1.0,祖明,0,https://www.google.com/maps/contrib/106370982362715912437/reviews?hl=zh-TW
25,ChdDSUhNMG9nS0VJQ0FnSUREc2ZHMnB3RRAB,4/11凌晨半夜帶孩子去掛急診 在檢傷區櫃檯的護士小姐，態度不是很好 問話很不耐煩，然後還用斜眼看我跟我說話，要確定不是在瞪我耶，這樣斜眼看我都以為帶小孩來看病是做錯什麼大事情了嗎？ 大醫院資源好，但人品素質還是要顧，不是在大醫院上班就可以擺出一副「阿不然你可以去其他間醫院看診」的那種態度 重點是我也忍住了，好好的回答 現在護士小姐素質一個比一個差。 我是帶小孩來看病，不是來看工作人員發公主病。 院方不應該都不看評論耶，假裝沒這回事耶？是應該要好好重新教育自己工作人員的吧？,7 個月前,2024-11-26 16:01:11,1.0,yiyun E,4,https://www.google.com/maps/contrib/103511548339132913028/reviews?hl=zh-TW
26,ChZDSUhNMG9nS0VJQ0FnSUNEb2EzU1VBEAE,到底為什麼看個皮膚科要等四小時？？？,7 個月前,2024-11-26 16:01:11,1.0,洪小瑜,0,https://www.google.com/maps/contrib/113804942703895665344/reviews?hl=zh-TW
27,ChZDSUhNMG9nS0VJQ0FnSUNEMk9IZ0dnEAE,感謝急診醫護人員的協助，小孩多日高燒不退腹痛，在假日時能多項檢查，也讓我們放下懸著的心，感謝有您！,8 個月前,2024-11-26 16:01:11,5.0,Yu Li Liang,0,https://www.google.com/maps/contrib/112278357808845560107/reviews?hl=zh-TW
28,ChZDSUhNMG9nS0VJQ0FnSUQ5N3V5TUV3EAE,,8 個月前,2024-11-26 16:01:11,5.0,Rylie,0,https://www.google.com/maps/contrib/109821308070431962621/reviews?hl=zh-TW
29,ChdDSUhNMG9nS0VJQ0FnSUM5NlpPeTh3RRAB,彰基預約掛號人員，態度極差,8 個月前,2024-11-26 16:01:11,1.0,小伶,2,https://www.google.com/maps/contrib/108576223225454127962/reviews?hl=zh-TW
30,ChZDSUhNMG9nS0VJQ0FnSUM5ak5mLUdREAE,晚上21:00 兒7外面家長還再嘻鬧 可以尊重ㄧ下在病房要休息的孩子還有家長好嗎？,8 個月前,2024-11-26 16:01:15,1.0,楊宇喬,1,https://www.google.com/maps/contrib/113031652490279825054/reviews?hl=zh-TW
31,ChZDSUhNMG9nS0VJQ0FnSURkcC1lNFpBEAE,剛從別間出院又復發直接衝來這裡兒童急診不用等兒科醫生早上上班才能處理，馬上來馬上看診馬上處理，醫護人員耐心100分，請珍惜這裡的醫療資源，真的都是用熱忱在服務！！！,8 個月前,2024-11-26 16:01:15,5.0,Liao Liao Liao,0,https://www.google.com/maps/contrib/114836493495567310572/reviews?hl=zh-TW
32,ChZDSUhNMG9nS0VJQ0FnSURkdThUMUh3EAE,給彰基的環境評5顆星，動線及置物櫃非常方便，乾淨整潔舒適，該有的基本都有。 兒科醫師都非常棒，親切不會高傲，有問必答。,8 個月前,2024-11-26 16:01:15,5.0,An,則評論,https://www.google.com/maps/contrib/103551107250698937503/reviews?hl=zh-TW
33,ChdDSUhNMG9nS0VJQ0FnSUR0cnNmYnlRRRAB,掛急診要做什麼我們都很配合 說等報告我們也是等 結果報告出來了也不是叫我們 還要自己去問才知道報告出來了 後來的病患比我們晚來的都走了 只有我們還自己傻傻的等把我們晾在旁邊,9 個月前,2024-11-26 16:01:15,1.0,呂芸臻,2,https://www.google.com/maps/contrib/115366108151655160978/reviews?hl=zh-TW
34,ChZDSUhNMG9nS0VJQ0FnSUN0MnFfdUR3EAE,週日小孩生病一直吐，無法進食餵藥，幸好有彰基兒科急診，感謝辛苦的醫護人員,9 個月前,2024-11-26 16:01:15,5.0,hu?-san I?nn (Dora),則評論,https://www.google.com/maps/contrib/113687520907442703206/reviews?hl=zh-TW
35,ChdDSUhNMG9nS0VJQ0FnSUNOX0wtSWdRRRAB,護士態度非常差 真的很差 臭臉 不耐煩 幫小孩打針也超級不專業 不會把小孩固定直接打 小孩哭 還會瞪小孩 不耐煩,10 個月前,2024-11-26 16:01:15,1.0,莊欣褎,3,https://www.google.com/maps/contrib/111563615495300678921/reviews?hl=zh-TW
36,ChdDSUhNMG9nS0VJQ0FnSUMxN3BPMHZRRRAB,很爛12點等到4點半沒有醫生來看,10 個月前,2024-11-26 16:01:15,1.0,chuong hoang,0,https://www.google.com/maps/contrib/104059041222148586282/reviews?hl=zh-TW
37,ChdDSUhNMG9nS0VJQ0FnSURWeThyMnFnRRAB,連一顆星都不太想給。 尊重醫護的職業與專業，家住南投搭的是彰基的接駁車（週六），小孩要回診也在「看診前0830第一位等候、插卡報到」，要搭1030分的接駁車，之後就是最後一班1730接駁車，沒晚到也沒想要插隊看診，都已經在看診時間內第一位完成報到手續，我們有表明立場後續也持續等候看診。 每個職業都有辛苦的一面，不想大吵大鬧的要求可否先看，畢竟都第一位到達及報到，後續說解釋表明需求也沒處理，這樣也只會加重民眾與醫護間的矛盾。 院內高層請重視一下好嗎！？ 還是你們只為VIP客戶做所謂的快速處理，一般民眾就做所謂的拖延戰術。看診前首位到達等候、插卡報到 真的要大吵大鬧嗎！？才要這樣做處理嗎！？,11 個月前,2024-11-26 16:01:15,1.0,駿曜陳,5,https://www.google.com/maps/contrib/107419169832912987462/reviews?hl=zh-TW
38,ChdDSUhNMG9nS0VJQ0FnSUNWNVoyQzlnRRAB,四顆星僅獻給認真辛苦值夜班的醫生護士，小孩半夜發燒掛急診都很有耐心，也很專業，這讓家屬很放心。  少一顆星是針對兒童急診放射科的男醫生，能理解你感覺非常疲倦，我們家屬體諒你，但也請你多點耐心，我家小孩已經非常不舒服與害怕，尤其面對第一次照X光，你口氣毋需這麼差，態度也不用這麼兇，互相尊重與同理對您應該不難。  雖然我已經寫建議信給彰基，但超過了半個月也沒收到任何回覆，看起來這樣的民眾意見設置形同虛設，實在可惜。,11 個月前,2024-11-26 16:01:15,4.0,Shih Han,0,https://www.google.com/maps/contrib/106184921595027175073/reviews?hl=zh-TW
39,ChZDSUhNMG9nS0VJQ0FnSURGaTRHZFRREAE,負責結帳的櫃檯就一個人，然後10幾個人在那邊乾等…收錢都收得比人家慢，這個系統真的很有問題！  支援收銀會不會？,1 年前,2024-11-26 16:01:15,1.0,陽光阿瑋,則評論,https://www.google.com/maps/contrib/108418275290779936722/reviews?hl=zh-TW
40,ChdDSUhNMG9nS0VJQ0FnSUNGaTkzd3F3RRAB,,1 年前,2024-11-26 16:01:19,5.0,qqmay Lin,則評論,https://www.google.com/maps/contrib/105000393786079042377/reviews?hl=zh-TW
41,ChZDSUhNMG9nS0VJQ0FnSUQ1MllyR1lBEAE,記得那晚是10/27晚上接近2點。  當下詢問護理人員與醫師想要了解孩子狀況時，顯得要理不理的，一度很不耐煩的樣子，幹嘛！我們花錢來看醫生的，為什麼顯得不耐煩呢，，人品差就算了，素質也差勁。  加上小孩哭鬧聲不斷、醫師的蛤聲不斷，請問什麼情形？,1 年前,2024-11-26 16:01:19,1.0,陳小希,0,https://www.google.com/maps/contrib/108241276512700577249/reviews?hl=zh-TW
42,ChZDSUhNMG9nS0VJQ0FnSURadmRhUkp3EAE,我是大人，開刀住院安排在兒童醫院12樓。真的非常感謝護理師們，每一位都好細心，工作敬業也忙碌不堪。有給予很多小叮嚀，因為開刀又生理期也會幫我想適合處理方法。住院第3天已經蓬頭垢面還會主動問我要不要院內洗髮，洗完頭髮心情舒服很多。衷心感謝12樓病房每位護理師，辛苦妳們了??? …,1 年前,2024-11-26 16:01:19,5.0,呂芊樂,2,https://www.google.com/maps/contrib/116077521976485628084/reviews?hl=zh-TW
43,ChdDSUhNMG9nS0VJQ0FnSURabFlmVHp3RRAB,守衛人很親切 這邊的藥很有效,1 年前,2024-11-26 16:01:19,4.0,SK220070,則評論,https://www.google.com/maps/contrib/114458303738112809327/reviews?hl=zh-TW
44,ChdDSUhNMG9nS0VJQ0FnSURaMGR5R3pRRRAB,健兒2診看一個健兒1診可以看20個 真的不知道在慢什麼 一堆小朋友在外面等的半死半活 真的有病可以理解 但都是來打疫苗而已為什麼可以看這麼久我實在不懂,1 年前,2024-11-26 16:01:19,1.0,王飆飆,則評論,https://www.google.com/maps/contrib/113372827085734352853/reviews?hl=zh-TW
45,ChdDSUhNMG9nS0VJQ0FnSUNadGRuN3JnRRAB,,1 年前,2024-11-26 16:01:19,5.0,Wan RU CHEN,1,https://www.google.com/maps/contrib/104652592414244877664/reviews?hl=zh-TW
46,ChdDSUhNMG9nS0VJQ0FnSUNwX2I3X29BRRAB,醫院不是花錢是大爺的服務業，大家要好好愛護彰基兒童醫院 看過報導，兒童醫院幾乎是虧錢，非常不容易經營 中部只有2家兒童醫院，另一家在台中中國醫，評價3.2，再遠就要跑新竹，往南要跑高雄長庚,1 年前,2024-11-26 16:01:19,5.0,Gin lin,則評論,https://www.google.com/maps/contrib/111173083776405525699/reviews?hl=zh-TW
47,ChdDSUhNMG9nS0VJQ0FnSUNKdmFEN3N3RRAB,非常感謝貴單位守衛管理員非常盡責督導外送員亂停車的狀況，以後接到貴單位的訂單我一律拒送，不歡迎外送員就貼公告外送員禁止進入就不會有亂停車的現象 或是請病患家屬醫生護理人員自己出來買，謝謝指教,1 年前,2024-11-26 16:01:19,1.0,程程,0,https://www.google.com/maps/contrib/110677261752420948807/reviews?hl=zh-TW
48,ChZDSUhNMG9nS0VJQ0FnSUNKd2JXRUN3EAE,,1 年前,2024-11-26 16:01:19,1.0,詠聖,0,https://www.google.com/maps/contrib/115173176283932558986/reviews?hl=zh-TW
49,ChZDSUhNMG9nS0VJQ0FnSUNKd2E2aWFBEAE,"因為疫情下的急診環境(病床.醫病比)惡劣， 醫院學長姐交接一套""保全自己、應對家長""的方式， 引起醫病關係緊張、衝突， 而院方又不願投入資源在無法獲利的急診部門， 造成這裡惡性循環，變成醫護都不想待的地方， 難怪民眾怨聲載道。",1 年前,2024-11-26 16:01:19,1.0,施伯Ryan,則評論,https://www.google.com/maps/contrib/116204227017923231003/reviews?hl=zh-TW
50,ChZDSUhNMG9nS0VJQ0FnSUR4X2ZmT05BEAE,浪費時間的醫院，手術後回診等了4個小時，沒效率的看診流程！,1 年前,2024-11-26 16:01:23,1.0,黃怡心,0,https://www.google.com/maps/contrib/104835822709510141385/reviews?hl=zh-TW
51,ChZDSUhNMG9nS0VJQ0FnSUR4OXZyWGVREAE,醫生很不耐煩 掛號也一樣,1 年前,2024-11-26 16:01:23,1.0,害羞的香蕉,0,https://www.google.com/maps/contrib/116338860099731336795/reviews?hl=zh-TW
52,ChZDSUhNMG9nS0VJQ0FnSUR4aHFQdFV3EAE,彰基小兒科醫師吳焜烺，既沒水準又沒醫德，看診不怎麼樣，講話卻頗無語，居然對僅僅五個月的小孩說哇你長得好老喔，既不幽默也不好笑?，也不照照鏡子看看自己 …,1 年前,2024-11-26 16:01:23,1.0,劉依琳,則評論,https://www.google.com/maps/contrib/106624047770523700015/reviews?hl=zh-TW
53,ChdDSUhNMG9nS0VJQ0FnSUN4NnNlOXN3RRAB,兒童感染科林昭仁醫師真的是一級棒? 視病如親 仁心仁術100分，每次感冒林醫師都對症下藥，很親切也很仔細 滿滿的感謝?? …,1 年前,2024-11-26 16:01:23,5.0,謝憲,1,https://www.google.com/maps/contrib/109380651000973338560/reviews?hl=zh-TW
54,ChdDSUhNMG9nS0VJQ0FnSUN4ck1DaHhRRRAB,我似乎前面說的太偏激，刪了。 但是對於小朋友的醫院，我真的感受不到無論對小孩子或家屬，我可以說震撼到了， 真的要不是診所沒有那?多資源，我實在不要小朋友去大醫院，診所對小朋友的態度或家屬，或著大人自己生病去看診，態度完全一樣，感受到的就是好幸運，遇到這?好的醫生跟護士。 去大醫院從急診到住院?期間，整個?? 我只能說想到大醫院看甚選想清楚,1 年前,2024-11-26 16:01:23,1.0,東東,5,https://www.google.com/maps/contrib/104738944981269800448/reviews?hl=zh-TW
55,ChdDSUhNMG9nS0VJQ0FnSURoamRtcS1RRRAB,女兒咳的非常嚴重，在診所看診後吃藥沒改善，特地從員林到彰基掛號看診，當天告知陳婉真醫師，女兒咳到無法睡覺，幾乎一直咳，這種情況持續第二天了，也吐了幾次，原本期望到大醫院就是可以更進一步的抽血檢驗，且大醫院比診所的資源更多，有能力檢驗感染了什麼病毒，當天陳婉真醫生聽了聽肺部就判定一般感冒，覺得她是專業不疑有他，拿了藥回家，結果吃了三天的藥也都沒改善，持續狂咳，又回診所看，診所醫生說有可能是黴漿菌，假如當天醫生有意識到進一步的檢查，小孩就不會受苦那麼多天  我相信一般人沒特別狀況，並不會特地到大醫院，花五百多塊掛號費，只是想看個小感冒，通常會到大醫院，就是求助無門了，希望醫生可以更仔細更細心一點！,1 年前,2024-11-26 16:01:23,1.0,Min,34,https://www.google.com/maps/contrib/112496802566974403864/reviews?hl=zh-TW
56,ChdDSUhNMG9nS0VJQ0FnSUNoMzRidGdnRRAB,兒童醫院的看診不夠專業，耐心度也差，看診費相當貴。,1 年前,2024-11-26 16:01:23,1.0,aaron ko,則評論,https://www.google.com/maps/contrib/104043539956804084021/reviews?hl=zh-TW
57,ChdDSUhNMG9nS0VJQ0FnSUNoby12ZHlBRRAB,健兒門診真X媽爛  沒有最爛只有更爛  看一個病人看一輩子   LTM我們看完不用3分鐘尤其是那對父女 TTMD  看到就火大  尤其那個老的  一點專業知識都沒有 新生兒黃疸連看都沒看就叫人家直接住院 說沒照光會趴呆 你TM才趴呆 全世界都知道新生兒黃疸第四天是高峰  只有你不知道？,1 年前,2024-11-26 16:01:23,1.0,凜加菸,則評論,https://www.google.com/maps/contrib/108563695286093635329/reviews?hl=zh-TW
58,ChdDSUhNMG9nS0VJQ0FnSUNoNVk2OHB3RRAB,兒八病房護理師 溫柔親切負責認真 感謝護理師的照顧，讓我提早出院，妳們辛苦了,1 年前,2024-11-26 16:01:23,5.0,莊小凱,則評論,https://www.google.com/maps/contrib/109344214211175212157/reviews?hl=zh-TW
59,ChdDSUhNMG9nS0VJQ0FnSURlbFAycjFnRRAB,醫護人員很細心,2 年前,2024-11-26 16:01:23,5.0,陽世研,則評論,https://www.google.com/maps/contrib/102390334329540057750/reviews?hl=zh-TW
60,ChdDSUhNMG9nS0VJQ0FnSURlbE8zVnR3RRAB,很便利,2 年前,2024-11-26 16:01:27,5.0,葉長祐,0,https://www.google.com/maps/contrib/105181157453227670288/reviews?hl=zh-TW
61,ChZDSUhNMG9nS0VJQ0FnSUR1bHJISWNREAE,本人都已經親自到彰基兒童醫院了還不能領藥 ，app最偉大 ，一切以app為準 ，爛app週六日不能預約領藥 ，只好預約週一領 ，週六去領又不能領 ，讓病人白跑 ，視病猶敵 ，賺太多,2 年前,2024-11-26 16:01:27,1.0,H H,0,https://www.google.com/maps/contrib/105411397269256369966/reviews?hl=zh-TW
62,ChZDSUhNMG9nS0VJQ0FnSUN1cGNEYUhREAE,真的好扯喔 不舒服還不能到急診來看 當然是真的不舒服才想來看 搞不懂男醫生是什麼態度 您的說法有點誇張吧？什麼叫做只是想來拿藥而已根本沒有不舒服 拜託不要把您未經大腦的觀念帶到病人身上可以嗎～,2 年前,2024-11-26 16:01:27,1.0,張.,0,https://www.google.com/maps/contrib/116430332028642571063/reviews?hl=zh-TW
63,ChZDSUhNMG9nS0VJQ0FnSUN1aU5IUE9BEAE,,2 年前,2024-11-26 16:01:27,1.0,黃媜寶,0,https://www.google.com/maps/contrib/111638818278469449686/reviews?hl=zh-TW
64,ChZDSUhNMG9nS0VJQ0FnSUQyMzRhd1hBEAE,打電話問問題，沒解決到問題就算了，還直接掛掉電話，沒同理心的護士，一定會有報應,2 年前,2024-11-26 16:01:27,1.0,王云柔,4,https://www.google.com/maps/contrib/113703689627830620347/reviews?hl=zh-TW
65,ChdDSUhNMG9nS0VJQ0FnSUQycUtxSjZRRRAB,看診的時間是要等多久，一定要氣到讓人想殺人才甘願快一點是嗎？,2 年前,2024-11-26 16:01:27,1.0,格里西亞《太陽》,則評論,https://www.google.com/maps/contrib/113387351347271121579/reviews?hl=zh-TW
66,ChdDSUhNMG9nS0VJQ0FnSUQycUpMQ3RRRRAB,好醫院 護理師跟醫生都很細心,2 年前,2024-11-26 16:01:27,5.0,顏Shawn,則評論,https://www.google.com/maps/contrib/110817556836886936800/reviews?hl=zh-TW
