,評論編號,評論,評論相對時間,查詢時間,評分,使用者名稱,有幾則評論,評論者網址
10,ChZDSUhNMG9nS0VJQ0FnSURuejg3cklBEAE,,1 個月前,2024-11-26 15:53:42,4.0,Fang-ju Lin,則評論,https://www.google.com/maps/contrib/100444630463464175850/reviews?hl=zh-TW
11,ChZDSUhNMG9nS0VJQ0FnSURudGU3SENREAE,,1 個月前,2024-11-26 15:53:42,5.0,Lynn Chen,0,https://www.google.com/maps/contrib/109402256674141921244/reviews?hl=zh-TW
12,ChZDSUhNMG9nS0VJQ0FnSURuNnN5VWV3EAE,兒童眼科的護士態度很好，很有耐心，不過驗光師講話很不客氣（戴眼鏡不高不瘦），家長陪孩子驗光，只是提醒孩子平常的習慣，他居然就生氣說打斷他，不相信小小孩回答的問題，這樣還做什麼檢查，說有問題去問醫生，然後就把家長趕出檢查室，家長以為這樣提醒有幫助，想不到居然被生氣對待還趕出來，真的太誇張了！驗光師脾氣真大，真是傻眼? 兒童眼科劉醫師人也很好，很有耐心。 …,1 個月前,2024-11-26 15:53:42,4.0,蔡旻珈,則評論,https://www.google.com/maps/contrib/117863159153821415780/reviews?hl=zh-TW
13,ChZDSUhNMG9nS0VJQ0FnSUNuOTZMSUxREAE,,1 個月前,2024-11-26 15:53:42,5.0,mini 1113jwp,則評論,https://www.google.com/maps/contrib/105446653751815165884/reviews?hl=zh-TW
14,ChdDSUhNMG9nS0VJQ0FnSUNuNkxIRV9RRRAB,聽障兒童的醫生態度很差勁 口氣很差 還要大聲說話 讓聽障者很不舒服,2 個月前,2024-11-26 15:53:42,1.0,陳所以鄒誒的層次感其實他說他匙表示子潤ㄅㄕ,0,https://www.google.com/maps/contrib/113430571359517970255/reviews?hl=zh-TW
15,ChZDSUhNMG9nS0VJQ0FnSURIcTVMZ01REAE,停車場有夠爛！ 機械車位顯示有位，進來後說停不下去，要在裡面排隊。我就是顯示有位才付費進來停！結果變成付費進來停車場等車位！真的莫名其妙！,2 個月前,2024-11-26 15:53:42,1.0,黃禕廣,則評論,https://www.google.com/maps/contrib/107752793694301930574/reviews?hl=zh-TW
16,ChdDSUhNMG9nS0VJQ0FnSURIaGRUemdnRRAB,愛心櫃檯一點都沒愛心，態度不好！11點是急著午休嗎！,2 個月前,2024-11-26 15:53:42,1.0,Sharon Sharon,0,https://www.google.com/maps/contrib/108794455400287576129/reviews?hl=zh-TW
17,ChdDSUhNMG9nS0VJQ0FnSURIMFkyenRRRRAB,接線人員的服務態度可以再爛一點！！！,2 個月前,2024-11-26 15:53:42,1.0,Artificial Intelligence???????,則評論,https://www.google.com/maps/contrib/111385126558756040627/reviews?hl=zh-TW
18,ChZDSUhNMG9nS0VJQ0FnSUNIdDQzU1RBEAE,很奇特的經驗，幫寶寶掛基因遺傳科簡穎秀醫生的診，但從頭到尾沒見到簡醫師，連診間都沒進去，而是護理師還是諮詢師說明檢查項目，然後由另一位男醫師煦恆在候診區問一些基本資料，說因為簡醫師很忙，接著男醫生給批價單就說可以去批價和抽血，就不用再回診間了。 人生第一次看診完全沒有看到掛號的醫生，而是另一位醫生，這是什麼代打服務？而且候診區人不多。,2 個月前,2024-11-26 15:53:42,1.0,Zoe Wu,則評論,https://www.google.com/maps/contrib/115293313755897948212/reviews?hl=zh-TW
19,ChdDSUhNMG9nS0VJQ0FnSUNIbTlPVXBnRRAB,分機270305的兒童住院客服態度真的超級差，明明之前都可以打電話預約時間，我本人過去預約還在那邊假惺惺的說不用本人過來，就是那個體型胖戴眼鏡的那位阿姨，這要下班就說不能預約還故意不接電話，真的超誇張，不爽就別做啦,2 個月前,2024-11-26 15:53:42,1.0,Cr oss,0,https://www.google.com/maps/contrib/117493715817106945748/reviews?hl=zh-TW
20,ChZDSUhNMG9nS0VJQ0FnSUNaaGFIWUlBEAE,急性支氣管炎住院了六天終於可以出院～ 護理師跟住院醫師都很細心親切 非常慶幸星期六直接帶兒子來急診  非常不推小兒感染科的陳醫生 星期四就來看醫生  從八月陸續有感冒症狀看了很多診所都沒好轉 從上星期六開始就有發燒 星期二開始奶量直接喝不到一半 這段時間診所開藥都沒好 陸陸續續燒燒退退 重點是喝奶也一直吐 水也不喝  尿量直接減少超多 但陳醫生用小朋友病程本來就久打發走 已經三四天再這樣下去也會脫水嚴重吧… 還好星期六又惡化馬上送急診  經過病房護士姊姊跟醫生的照顧下終於康復?? 辛苦大家了！,2 個月前,2024-11-26 15:53:46,5.0,花花,則評論,https://www.google.com/maps/contrib/113897776974004887215/reviews?hl=zh-TW
21,ChZDSUhNMG9nS0VJQ0FnSUNIbnIyT2V3EAE,感謝11樓西的護理人員們，妳們都很專業很和善，住院6晚，9/3剛出院，真切感恩有妳們的照顧。,2 個月前,2024-11-26 15:53:46,5.0,Sally Saw,則評論,https://www.google.com/maps/contrib/105295224089943060088/reviews?hl=zh-TW
22,ChZDSUhNMG9nS0VJQ0FnSUNINHFIbE1nEAE,醫療人員服務很好，有耐心又有愛心。  停車空間不足，診間空間也太小，有部電動輪椅就動不了了。反應過了，但沒有改善。美中不足。,2 個月前,2024-11-26 15:53:46,4.0,Allen Yu,則評論,https://www.google.com/maps/contrib/115566693361509272765/reviews?hl=zh-TW
23,ChZDSUhNMG9nS0VJQ0FnSUQ3X2VHYk5nEAE,年輕那位的抽血態度實在是太糟糕了，還在那邊聊股票是怎麼回事，一點也不專注在病人抽血身上。,2 個月前,2024-11-26 15:53:46,1.0,Brian Lin,則評論,https://www.google.com/maps/contrib/103182076352776214776/reviews?hl=zh-TW
24,ChZDSUhNMG9nS0VJQ0FnSUQ3emRlbmNBEAE,感謝 王廷明醫師 專業效率??? 讓小寶貝 走向美好? …,2 個月前,2024-11-26 15:53:46,5.0,謝艾咪,0,https://www.google.com/maps/contrib/111093738684977444090/reviews?hl=zh-TW
25,ChdDSUhNMG9nS0VJQ0FnSUQ3amZTMDNnRRAB,,2 個月前,2024-11-26 15:53:46,5.0,Rich浣熊,則評論,https://www.google.com/maps/contrib/116161157126127772269/reviews?hl=zh-TW
26,ChdDSUhNMG9nS0VJQ0FnSUQ3LWFURXFBRRAB,極不推薦內分泌科的李正婷，也不推薦兒童醫院的抽血。小孩出生檢查有異狀，沒有指定直接轉到李正婷門診，一開始覺得沒差，但診間人多就算了，一堆先佔位置的，7點多就排隊而且亂象一堆就是隨意佔位，我新竹過去，7:30到已經10多位的位置，現場只有4位，表示一堆用物品佔位，跟診間護士反應也沒用之外，李正婷還很不耐煩的說他沒空理會因為他不知情。 小孩抽血被亂扎針，一樓曾姓醫護人員只會故意說風涼話，一副我就是要退休的公務人員、我就是不想快一點的態度，客服意見跟李正婷都沒用，李正婷用很不耐煩的口氣再說一次：我診間病患都快看不完了，就要我們離開，只顧看診不管其他事，可能也合理但就是不好的經驗，極不推薦！看診的數值會打電話，但很沒邏輯，一下太高說沒關係，一下高一點點很生氣的說家長是不是漏藥沒餵，要我們離開加掛回診檢查，回診後又說高一點點不用太緊張… 不知道是不是被耍還是情緒反覆，以上真人真事反應，大家可以多一個選擇，每次看診搞得身心極疲累，無奈！亂象！,3 個月前,2024-11-26 15:53:46,1.0,Kelly,1,https://www.google.com/maps/contrib/113155283557369376178/reviews?hl=zh-TW
27,ChZDSUhNMG9nS0VJQ0FnSUQ3eEtUZVBnEAE,,3 個月前,2024-11-26 15:53:46,5.0,Rting (pikaichi),3,https://www.google.com/maps/contrib/106926666316236738571/reviews?hl=zh-TW
28,ChdDSUhNMG9nS0VJQ0FnSUQ3LU1MVXJBRRAB,林海笛醫師是個非常溫暖、盡責的醫師，從成人精神科一路到她在兒童心理服務都是給她看診，她給予了我非常非常多的幫助，每次問診都非常細心，即使已經過了中午應該吃飯的時間，她依然會仔細講解並給予建議，真的是非常有愛心的醫師? …,3 個月前,2024-11-26 15:53:46,5.0,廖味淋,2,https://www.google.com/maps/contrib/108647736254309059122/reviews?hl=zh-TW
29,ChZDSUhNMG9nS0VJQ0FnSUQ3NE5LSmZBEAE,負責處理MRI排定檢查的人真的蠻糟糕的  態度極度不好，沒有專業素養，根本稱不上醫檢師或護理師。,3 個月前,2024-11-26 15:53:46,1.0,劉芳瑜,則評論,https://www.google.com/maps/contrib/104365701630042935655/reviews?hl=zh-TW
30,ChZDSUhNMG9nS0VJQ0FnSUM3NHVLR1ZREAE,"覺得台大兒醫本棟樓層太爛 ,其它樓層都不開空調,爛死了,好像怕我們會生病一樣的感覺,感覺上政府他們人好像很缺錢的樣子了",3 個月前,2024-11-26 15:53:50,1.0,邱建豪,0,https://www.google.com/maps/contrib/116598402326484932066/reviews?hl=zh-TW
31,ChdDSUhNMG9nS0VJQ0FnSUM3OU5hb3d3RRAB,控制一下病人看診的時間行不行，一個小時看3個？,3 個月前,2024-11-26 15:53:50,1.0,柳文謙,則評論,https://www.google.com/maps/contrib/105189510450068186836/reviews?hl=zh-TW
32,ChdDSUhNMG9nS0VJQ0FnSUM3dEpDSW93RRAB,醫護人員專業認真，社工親切周到，環境乾淨清潔，設備完善齊全。,3 個月前,2024-11-26 15:53:50,5.0,董牧群,則評論,https://www.google.com/maps/contrib/117290176068195091317/reviews?hl=zh-TW
33,ChZDSUhNMG9nS0VJQ0FnSURidG9xVkdBEAE,醫生親切，熱心助人,3 個月前,2024-11-26 15:53:50,5.0,Rose Lee,8,https://www.google.com/maps/contrib/107774660448624563073/reviews?hl=zh-TW
34,ChZDSUhNMG9nS0VJQ0FnSUNid3EyX1VREAE,兒童心智科張鎔麒醫師；不建議，沒溫度、沒同理心、看診拖時間卻又沒效率。兒子讓他看了三年多狀況只有越來越糟。只是給大家一個建議，不要浪費時間，自己的決定自己負責………..,4 個月前,2024-11-26 15:53:50,1.0,Sammi W,3,https://www.google.com/maps/contrib/101047580767656547894/reviews?hl=zh-TW
35,ChZDSUhNMG9nS0VJQ0FnSUNia016NmFnEAE,好友小孩目前7個月，給台大總院血管瘤權威: 陳X庭醫生看診，一直說吃藥就會好，小孩腳不斷腫大沒有消，連切片核磁共振都沒有照，只用肉眼確診，一直說那沒問題只是皮膚增生...腫大還是增生醫生無法判斷嗎??????後來朋友小孩無改善我請他轉診看別醫生。轉台大兒童醫院另外一個醫生確認是罕見血管瘤因血小板低下緊急住加護病房...小命差點就不保....整個延誤治療。 一樣身為母親的我時再看不下去要來留言。請大家小心。也許醫生過去是權威，但是任何確診與治療方式都是要科學數據去驗證吧!! 肉眼看診與確診是權威醫生的治療方式嗎?.....小心慎入~~~~,4 個月前,2024-11-26 15:53:50,1.0,陳阿牛,12,https://www.google.com/maps/contrib/108624307708863388899/reviews?hl=zh-TW
36,ChdDSUhNMG9nS0VJQ0FnSURyM05UZG5nRRAB,這裡的護士是天使吧我要沒了,4 個月前,2024-11-26 15:53:50,5.0,森上梅友前,0,https://www.google.com/maps/contrib/110300579935888590002/reviews?hl=zh-TW
37,ChdDSUhNMG9nS0VJQ0FnSUNyci1HczRRRRAB,今天帶兒子到兒童牙科看牙 張曉華醫師非常親切地的問診 降低小朋友看牙的恐懼 診間的助理及護理師照x光專業 口氣都非常的親切與孩子互動 後來轉口腔顎面外科 林鴻穎醫師也很輕鬆幽默，讓孩子完全不害怕 謝謝醫生們的耐心和護理人員的親切 讓第一次到台大看診的我們留下很不錯的印象,4 個月前,2024-11-26 15:53:50,5.0,施欣妤,5,https://www.google.com/maps/contrib/111704815796877587372/reviews?hl=zh-TW
38,ChZDSUhNMG9nS0VJQ0FnSUNyLWFlSFh3EAE,,4 個月前,2024-11-26 15:53:50,4.0,alen chen,則評論,https://www.google.com/maps/contrib/110900531258520950961/reviews?hl=zh-TW
39,ChZDSUhNMG9nS0VJQ0FnSUNyd3RDa1FREAE,冷氣比外交部涼多了,4 個月前,2024-11-26 15:53:50,5.0,RainbowRiser,則評論,https://www.google.com/maps/contrib/110877575503390214329/reviews?hl=zh-TW
40,ChdDSUhNMG9nS0VJQ0FnSUNyX0xfb3F3RRAB,家人送東西來只能送到櫃檯 臉超臭 服務態度真的很惡劣?將心比心 竟然要在醫院服務 態度就應該好一點 …,4 個月前,2024-11-26 15:53:54,1.0,王昱婷,1,https://www.google.com/maps/contrib/103533186031807472388/reviews?hl=zh-TW
41,ChZDSUhNMG9nS0VJQ0FnSUNydk1ya2RnEAE,,4 個月前,2024-11-26 15:53:54,5.0,YoYo Wu,則評論,https://www.google.com/maps/contrib/108994575055319065320/reviews?hl=zh-TW
42,ChRDSUhNMG9nS0VJQ0FnSURMMF9GcRAB,,4 個月前,2024-11-26 15:53:54,5.0,Nicco 0814,則評論,https://www.google.com/maps/contrib/105568443317070701266/reviews?hl=zh-TW
43,ChZDSUhNMG9nS0VJQ0FnSUNMbjV6M2NnEAE,孩子都在台大出生，且除了一般感冒以外的治療，幾乎都是在這看病的！  從待產到新生兒三天照顧，兒醫的護士都非常親切細心，又專業，就是附近或地下室停車真的很不方便，也不太便宜就是！  其中一位孩子在台大動疝氣手術，當時看的是兒童外科黃醫師，黃醫師從診療到術後，對孩童都很有一套，每一次的看診，孩子不但不害怕，還能主動與醫生開心的聊天！醫生真的非常非常的溫柔，而且家長的任何問題都耐心的解釋，手術也很成功！  其中一位四歲的孩子蛀牙了，觸覺敏感體質，非常害怕看牙齒，去過無論是評價多高的兒童牙醫診所，結論都是要舒眠，不然就是要束縛板，其費用也不低，孩子都哭花了，越看越恐懼，甚至嘴巴臉都能看到掙扎後的血。直到來到台大兒童牙醫，這裡的牙醫真的很有一套SOP，有耐心，會願意花時間等待孩子，訓練孩子學會看牙，原本連牙醫椅子都不敢坐上下的兒子，竟然在這完成了三顆牙套，包含兩顆抽神經，非常感謝對孩子既溫柔又耐心的的丁醫生！是一位真的良醫  也在這邊看過心臟兒科，心臟科女醫生還會跟孩子聊起寶可夢，卡通，讓孩子非常放鬆！  儘管如此，也是有看過幾次令我們觀感不佳的醫生，例如兒童腸胃，兒童骨科，兒童皮膚！但不可否認的是，他們在專業上都是具有權威的，只是過程多少是沒這麼美好的。但無論如何，我覺得平均起來，台大兒醫的好醫生，好護士，環境還是比較多的！,5 個月前,2024-11-26 15:53:54,5.0,Lin皓皓,則評論,https://www.google.com/maps/contrib/113492840797089511954/reviews?hl=zh-TW
44,ChdDSUhNMG9nS0VJQ0FnSUNMLTRUd3FRRRAB,爛～服務態度不佳,5 個月前,2024-11-26 15:53:54,1.0,Peng Annie彭,0,https://www.google.com/maps/contrib/103335222744656243610/reviews?hl=zh-TW
45,ChdDSUhNMG9nS0VJQ0FnSUNMNnNtMHR3RRAB,感染科的男性呂醫師看診超敷衍 態度很爛 如果專業度不夠還是回家待著就好了 沒有任何診斷結果還跟我說現場病人很多沒那麼多時間為了我的小孩一個人看？？ 浪費我的時間 帶著他院的病例想複查 完全沒在認真看 還問我那來這邊看幹嘛？？ 如果不是最低一顆星我完全不想給 另外要稱讚心臟科的吳美環醫生 非常細心有耐心 很願意聽病人訴說病情 檢查也安排的很充分 不會讓病人浪費時間,5 個月前,2024-11-26 15:53:54,1.0,黃婷,4,https://www.google.com/maps/contrib/109170544905795053724/reviews?hl=zh-TW
46,ChZDSUhNMG9nS0VJQ0FnSUNMLU1hQkVREAE,希望沿走道增設座位，讓辛苦排隊等待的家長孩子，有椅子坐。  林于粲醫師很認真。 可惜跟診護士效率太差，打單太慢，看完診要等40分鐘才拿得到診單。還要再等30分鐘才領到藥。 希望名醫可以搭配強一點的護士。,5 個月前,2024-11-26 15:53:54,3.0,Maggie Ma,則評論,https://www.google.com/maps/contrib/116701017180453324058/reviews?hl=zh-TW
47,ChZDSUhNMG9nS0VJQ0FnSUNMdUl5LUtBEAE,,5 個月前,2024-11-26 15:53:54,5.0,Mark,則評論,https://www.google.com/maps/contrib/113831881096864992843/reviews?hl=zh-TW
48,ChZDSUhNMG9nS0VJQ0FnSUR6bC1MbkZREAE,,5 個月前,2024-11-26 15:53:54,4.0,楊穎,則評論,https://www.google.com/maps/contrib/111777592742441314751/reviews?hl=zh-TW
49,ChdDSUhNMG9nS0VJQ0FnSUN6bjdEYzhnRRAB,兒童醫院大樓，午後停車廠裡的指揮汽車，一個老阿北一個老太婆，不會疏散汽車，口氣超差，還在停車場內罵，阿北不要以為你在台大工作，就了不起，以老賣老，我們也是付錢停車的！！,5 個月前,2024-11-26 15:53:54,1.0,Sa Zz,2,https://www.google.com/maps/contrib/101074851119969525936/reviews?hl=zh-TW
50,ChZDSUhNMG9nS0VJQ0FnSUN6OTVpSEh3EAE,醫院門口的管理員好兇,5 個月前,2024-11-26 15:53:59,3.0,溫紹良,0,https://www.google.com/maps/contrib/112041952892491081630/reviews?hl=zh-TW
51,ChZDSUhNMG9nS0VJQ0FnSUN6aTV5YlRBEAE,醫術給五顆星，看診體驗扣一顆星，看診順序是報到順序，那先掛號是掛辛酸的嗎？,5 個月前,2024-11-26 15:53:59,4.0,Carl Chiu,則評論,https://www.google.com/maps/contrib/103889299388968387592/reviews?hl=zh-TW
52,ChZDSUhNMG9nS0VJQ0FnSURUNjVmZVh3EAE,12PW nurses and doctors are rude . 高材生就自以為是頭長在頂上，完全沒有憐憫的心。不把人當人，我不知道這種算什麼兒科。,5 個月前,2024-11-26 15:53:59,1.0,Theresa Liang,0,https://www.google.com/maps/contrib/104553567158699893518/reviews?hl=zh-TW
53,ChZDSUhNMG9nS0VJQ0FnSURUaWNQc05BEAE,護理師人很好,6 個月前,2024-11-26 15:53:59,5.0,Leo Chiu,則評論,https://www.google.com/maps/contrib/100776988360163862264/reviews?hl=zh-TW
54,ChZDSUhNMG9nS0VJQ0FnSURULXRqc0pnEAE,別人的時間不是時間 浪費生命看診，正常報到還會被取消 有夠爛的看診經驗，,6 個月前,2024-11-26 15:53:59,1.0,鄭以諾,1,https://www.google.com/maps/contrib/103861567087243995380/reviews?hl=zh-TW
55,ChdDSUhNMG9nS0VJQ0FnSURUNk4zbS1BRRAB,超爛的看診經歷。等待時間太久，醫生給出的結論跟沒給一樣，害我小孩白白做了3個X- Ray，輻射3次，沒有任何結論，真的非常氣憤?怎麼不把你家孩子安排X-Ray輻射??玩！！！如果一切都靠機器檢查，醫生只是看報告的話，那求求AI醫生快點上班。AI分析，比人醫生分析的更快！24小時都可以上班，不需要領薪水，給電就行！！真不知道拿這麼高薪水的醫生，在搞什麼！ …,6 個月前,2024-11-26 15:53:59,1.0,Winnie Liu,則評論,https://www.google.com/maps/contrib/110948344651341660739/reviews?hl=zh-TW
56,ChZDSUhNMG9nS0VJQ0FnSUNUMV8yVUp3EAE,第一線護士啊姨（說）很忙或電腦故障等理由，等一個聽力測驗安排時間等了半天。醫院的收入都給誰拿走了呢？應該適度增加人力吧、除非有所改進，要不然像其他家長一樣大不推。,6 個月前,2024-11-26 15:53:59,1.0,M L,則評論,https://www.google.com/maps/contrib/106671010975716382655/reviews?hl=zh-TW
57,ChZDSUhNMG9nS0VJQ0FnSUNUX1lMeWFREAE,我很感謝台大兒童醫院裡面的護理人員跟復健科的謝正宜醫師兒童眼科的蔡紫薰醫師兒童神經外科的楊士弘醫師兒童內分祕的李正亭醫師新生兒加護病房的醫師及護理師從我出生之後一直照顧我到現在，我愛你們。,6 個月前,2024-11-26 15:53:59,5.0,林庭甄（80605林庭甄）,0,https://www.google.com/maps/contrib/110206523670652343793/reviews?hl=zh-TW
58,ChdDSUhNMG9nS0VJQ0FnSURqaHZUZDN3RRAB,,6 個月前,2024-11-26 15:53:59,4.0,高瑞聰,則評論,https://www.google.com/maps/contrib/118353767553599181702/reviews?hl=zh-TW
59,ChdDSUhNMG9nS0VJQ0FnSURqOHFxT3dBRRAB,,6 個月前,2024-11-26 15:53:59,5.0,張家琪,則評論,https://www.google.com/maps/contrib/116621848663285370183/reviews?hl=zh-TW
60,ChZDSUhNMG9nS0VJQ0FnSUNqak1taGV3EAE,,7 個月前,2024-11-26 15:54:03,5.0,郭丞嘉,1,https://www.google.com/maps/contrib/103291932042707155920/reviews?hl=zh-TW
61,ChZDSUhNMG9nS0VJQ0FnSUREMTRXaEt3EAE,,7 個月前,2024-11-26 15:54:03,1.0,Canon Lin,則評論,https://www.google.com/maps/contrib/105964990042006782221/reviews?hl=zh-TW
62,ChRDSUhNMG9nS0VJQ0FnSUNEMjROUxAB,門口的警衛的腦袋是要去看一下，是否要審核一下他的聲音的態度，會莫名騷擾，蠻可怕的。,7 個月前,2024-11-26 15:54:03,1.0,Chang Daniel,1,https://www.google.com/maps/contrib/112705181235959240156/reviews?hl=zh-TW
63,ChZDSUhNMG9nS0VJQ0FnSUNEamRyekZnEAE,感謝11樓住院護理師的母乳教學 這胎擠奶順利很多 醫生也很專業 剖腹產的傷口很小,7 個月前,2024-11-26 15:54:03,5.0,周書?,則評論,https://www.google.com/maps/contrib/114761494653549543974/reviews?hl=zh-TW
64,ChdDSUhNMG9nS0VJQ0FnSUNEeHBqRnpnRRAB,空調承攬商,7 個月前,2024-11-26 15:54:03,5.0,林士元,0,https://www.google.com/maps/contrib/107984499256641386949/reviews?hl=zh-TW
65,ChZDSUhNMG9nS0VJQ0FnSUNEb3NDMlFREAE,台大某郭xx醫生態度超隨便，跟他說我是回診做檢查，一直說他沒有影像不知道我的狀況，我口頭跟他敘述還一直認為我的問題沒什麼，阿請問我是會知道我這樣的狀況是正常還不正常的嗎？有必要趕時間趕成這樣嗎？如果沒心要看診，就不要開放掛號，來這邊不是給你受氣的！但因為護士小姐態度很好所以多給一顆星吧。,8 個月前,2024-11-26 15:54:03,2.0,方瑜,則評論,https://www.google.com/maps/contrib/117694814833327242918/reviews?hl=zh-TW
66,ChdDSUhNMG9nS0VJQ0FnSUNEd3NMWXJnRRAB,,8 個月前,2024-11-26 15:54:03,4.0,蘇銘源,0,https://www.google.com/maps/contrib/107054269511478344846/reviews?hl=zh-TW
67,ChdDSUhNMG9nS0VJQ0FnSUNENk5HZ2pRRRAB,什麼問題都要把病人擺在病床上一整天 一天只檢查出一個問題 一次處理一個問題 真棒,8 個月前,2024-11-26 15:54:03,1.0,Zeng Ji,則評論,https://www.google.com/maps/contrib/106787270716793768364/reviews?hl=zh-TW
68,ChdDSUhNMG9nS0VJQ0FnSUQ5el83Mjl3RRAB,最近因為小孩腸胃炎住院…照顧的護士有的非常不友善…很沒有耐心.,8 個月前,2024-11-26 15:54:03,2.0,pin pin,0,https://www.google.com/maps/contrib/107689051442898688973/reviews?hl=zh-TW
69,ChZDSUhNMG9nS0VJQ0FnSUQ5a2J6M0tREAE,,8 個月前,2024-11-26 15:54:03,5.0,Lai Kinki,則評論,https://www.google.com/maps/contrib/108722893585653508991/reviews?hl=zh-TW
70,ChdDSUhNMG9nS0VJQ0FnSUQ5M3F2eTh3RRAB,動線很差，住院報到在1樓，X光在3樓，成人抽血在地下1樓，推著輪椅拿著行李，滿大樓逛，抽了號碼牌，辦理住院或出院明明前面只需要等2個人，叫號不知是以甚麼為基準，都亂跳，不能集中叫號，那號碼牌幹嘛還要分那麼多種類? 一樣是台大體系，櫃台人員人數也差不多，東址那邊效率跟態度都好太多了。,8 個月前,2024-11-26 15:54:07,1.0,Queenie Shen,則評論,https://www.google.com/maps/contrib/106767284438871106831/reviews?hl=zh-TW
