,評論編號,評論,評論相對時間,查詢時間,評分,使用者名稱,有幾則評論,評論者網址
24,ChdDSUhNMG9nS0VJQ0FnSUNYNV9DcDFRRRAB,,1 個月前,2024-11-26 15:53:45,3.0,brian w,則評論,https://www.google.com/maps/contrib/110635565034796812117/reviews?hl=zh-TW
25,ChdDSUhNMG9nS0VJQ0FnSUNYM2NyQ3ZnRRAB,耳鼻喉科楊庭華醫師的看診方式很不便民，看診一次，要排隊多次，根本是擾民，為何不像其他醫師，依照約診的順序，簡單化。,1 個月前,2024-11-26 15:53:45,1.0,Y D,則評論,https://www.google.com/maps/contrib/100404237266222697278/reviews?hl=zh-TW
26,ChZDSUhNMG9nS0VJQ0FnSUNYdWRpRUl3EAE,這家醫院以其技術精湛的員工而聞名，但其經驗可能令人難以抗拒。雖然有些醫生很有耐心、徹底，但有些醫生則可能很匆忙、不屑一顧。預計等待時間會很長，如果您有早上的預約，您可能需要額外請假，因為您可能要等到午餐後。有些醫生變得不耐煩、脾氣暴躁，沒有時間聽你的問題，尤其是當你說中文有困難時。對於小問題，除非有人幫助您導航系統，否則請避免前往。  以下是您在訪問期間可以期待的內容：  1. 找到您的診所號碼，然後將您的 NHI 卡放入門牆上的機器中進行登入。 2. 等待幾個小時──有時是半天──再去看醫生。您可以檢查網站以查看他們所在的號碼。 3. 與醫生一起度過約五分鐘。 4. 返回等候區，再等待30分鐘。 5. 攜帶護理師給您的處方前往付款站。 6. 付款並攜帶收據和處方前往藥房，但要等到螢幕上顯示您的處方編號。 7. 如果您被要求注射，請返回診所工作人員進行注射。這可能在不同的房間。 8. 如果您需要病歷，請下樓到病歷辦公室填寫表格並排隊等候。 9. 將發票帶到記錄付款站。 10. 付款並將收據帶回記錄辦公室並領取您的記錄。您可能需要等待 30 分鐘。  雖然有友善的工作人員，但整體體驗令人沮喪且耗時，可能會讓您感覺比以前更糟。,1 個月前,2024-11-26 15:53:45,2.0,Xiaohua Li,1,https://www.google.com/maps/contrib/115797268662819040605/reviews?hl=zh-TW
27,ChdDSUhNMG9nS0VJQ0FnSUNYd1lydHJRRRAB,一個字爛，從早上等到下午晚上都還沒輪到開刀，急診的護士態度不好也不專業，一問三不知，要求打個止痛針也要等待幾小時，爛到不能在爛的急診科,1 個月前,2024-11-26 15:53:45,1.0,曾谷文,0,https://www.google.com/maps/contrib/105269423983399154527/reviews?hl=zh-TW
28,ChdDSUhNMG9nS0VJQ0FnSUNYcHJURW9nRRAB,門診改時間一定要電話臨櫃還不給改 電話一直忙線中 好不容易約的門診 就無法看,1 個月前,2024-11-26 15:53:45,1.0,陳阿發,4,https://www.google.com/maps/contrib/100319735171668314379/reviews?hl=zh-TW
29,ChdDSUhNMG9nS0VJQ0FnSUNYZ3RhNzVRRRAB,傲慢的醫療業 靠總量管制保護之下的經濟寄生蟲,1 個月前,2024-11-26 15:53:45,1.0,sdffsd sfdfsd,1,https://www.google.com/maps/contrib/117147017525062358558/reviews?hl=zh-TW
30,ChZDSUhNMG9nS0VJQ0FnSUNYeEx5cFFREAE,謝謝耳鼻喉科陳醫師，幫我切除腮腺腫瘤。,1 個月前,2024-11-26 15:53:49,5.0,乖乖,0,https://www.google.com/maps/contrib/111816905320417373921/reviews?hl=zh-TW
31,ChZDSUhNMG9nS0VJQ0FnSURud18tek9REAE,做個醫生  護士可以將心比心嗎 不然就不要做這個行業   化療藥出問題都不知道  問了還說過敏而已   結果越來越嚴重快喘不過氣   真的別人家小孩死不完？  癌症還沒治療好  可能就先被你們毒死,1 個月前,2024-11-26 15:53:49,1.0,曾育麟,0,https://www.google.com/maps/contrib/113456929211520622030/reviews?hl=zh-TW
32,ChZDSUhNMG9nS0VJQ0FnSURuNVptQ0hBEAE,,1 個月前,2024-11-26 15:53:49,1.0,EmmA Yu,3,https://www.google.com/maps/contrib/111281698494560376011/reviews?hl=zh-TW
33,ChdDSUhNMG9nS0VJQ0FnSURuMmFEWDlnRRAB,,1 個月前,2024-11-26 15:53:49,5.0,林淑惠,19,https://www.google.com/maps/contrib/117437716516542867297/reviews?hl=zh-TW
34,ChZDSUhNMG9nS0VJQ0FnSURucnVqcUpREAE,家人每年在臺大健康檢查還自費十萬元，今年確診食道癌第三期住院再做進一步檢查，等不到病床中秋節前就要求先出院，這是什麼狀況不是自己的家人都沒關係，臺大有醫心嗎？還是當病人是白老鼠,1 個月前,2024-11-26 15:53:49,1.0,呂庭,0,https://www.google.com/maps/contrib/108781099362278845397/reviews?hl=zh-TW
35,ChZDSUhNMG9nS0VJQ0FnSURuM1BTT1ZBEAE,大家知道掛有實習醫學生的教學診（內科42診）能夠幫你快速轉到你要的科別或醫師嗎？希望大家好好利用。,1 個月前,2024-11-26 15:53:49,5.0,Chang B.,則評論,https://www.google.com/maps/contrib/100501249593477055168/reviews?hl=zh-TW
36,ChZDSUhNMG9nS0VJQ0FnSUNuMy1EbkhBEAE,耳鼻喉科劉主任 跟他講病因只會冷笑回病人反正聽力沒有問題 其他不關他的事  講話非常尖酸刻薄 這種言語霸凌病人 一點醫德都沒有的醫生。建議不要去掛他的診  浪費一次門診費,1 個月前,2024-11-26 15:53:49,1.0,YU,0,https://www.google.com/maps/contrib/104384338668974449929/reviews?hl=zh-TW
37,ChZDSUhNMG9nS0VJQ0FnSURIbV92M0NREAE,8 F外科病房的護理站應該去掛身心科，對病人態度差，問問題也眉頭深鎖，自己在護理站卻一直說說笑笑。,2 個月前,2024-11-26 15:53:49,1.0,小馨,則評論,https://www.google.com/maps/contrib/115102881335878337737/reviews?hl=zh-TW
38,ChZDSUhNMG9nS0VJQ0FnSURIa2RLMkZ3EAE,感謝醫師救人一命！,2 個月前,2024-11-26 15:53:49,5.0,lee Joyce,0,https://www.google.com/maps/contrib/113570768304547465195/reviews?hl=zh-TW
39,ChdDSUhNMG9nS0VJQ0FnSURIek9IZ3JBRRAB,去年從徐州路進入院區沒有禁行機車標誌，卻莫名被警衛兇？不知道在兇幾點的？今天再次過來送餐依然沒有禁行標誌！這麼大一個醫院用個號誌牌這麼困難嗎？沒要求設立外送臨停區已經很客氣，知不知道外送員每次過來沒有停車位只能違停啊！！,2 個月前,2024-11-26 15:53:49,1.0,柳其旻,則評論,https://www.google.com/maps/contrib/114713129509075143385/reviews?hl=zh-TW
40,ChZDSUhNMG9nS0VJQ0FnSURINU16NGJBEAE,去神經診斷室做誘發電位檢查 一名許姓醫護人員的態度令人不敢恭維 病人完全不知道躺在診療檯上待會要做什麼 沒有心理準備會擔心是正常的吧 所以禮貌詢問護士會不會痛  結果護士再我問完這個問題之後停頓三秒 接下來超級沒耐心又加大音量的對我說 ：會！會痛！而且會非常痛  我當下真的驚訝到說不出話來 第一次碰到這麼沒有同理心的護士  開始治療後更誇張 我覺得痛 然後深呼吸也不行 她覺得太大聲叫我不要深呼吸 然後我說有點痛可以休息一下嗎 她居然說我們現在要換另外一隻腳所以這隻腳可以休息了（講這句話的時候跟剛剛前面的態度一樣 停頓幾秒超不屑的口氣說出來）  然後結束之後我跟她說有一點暈 然後她開始怪我說 「所以我剛剛不是叫妳不要深呼吸了嗎 」  我不知道是不是因為我從頭到尾都沒有出聲反駁的關係 才讓她越來越猖狂還怎麼樣？  我只是在最後問了她的大名 態度！馬上！360度大轉變？ 突然間變很好  我知道會痛是難免的 也是正常的 我都可以忍 但重點根本不是會不會痛的問題 是這個護理師從上到下 對病人的態度就是一點同理心都沒有  真的不希望有病人在被這樣對待,2 個月前,2024-11-26 15:53:53,1.0,Antia Chu,則評論,https://www.google.com/maps/contrib/115219283488390404388/reviews?hl=zh-TW
41,ChdDSUhNMG9nS0VJQ0FnSURId01ha2dnRRAB,整個體系都讓人覺得很高傲的態度   打電話到婦產科超音波櫃檯  電話的那方 我以為檢查單上面的電話錯誤   因為只有喂一聲    過程感受到不耐煩的口吻  詢問事情也態度冰冷 今天不是要求要多熱情 但基本的禮貌怎麼感受不到  門診的就醫過程都感受很好 但檢查室怎麼都態度很差  只要超音波檢查。都不覺得有被尊重到    這個部分難道不能改善嗎    到底為什麼都這種態度啊,2 個月前,2024-11-26 15:53:53,1.0,Vy I,則評論,https://www.google.com/maps/contrib/107511213505554428696/reviews?hl=zh-TW
42,ChdDSUhNMG9nS0VJQ0FnSUNIaDhtLW1RRRAB,對有高血壓患者量血壓是很重要的 但醫院血壓機是沒有固定檢查重整嗎 ?每次量都跟診療室不一樣 !,2 個月前,2024-11-26 15:53:53,1.0,陳守勤,3,https://www.google.com/maps/contrib/116884447804902714879/reviews?hl=zh-TW
43,ChdDSUhNMG9nS0VJQ0FnSUNIN2NQNmpnRRAB,台灣還想搞國際醫療產業簡直是笑話！,2 個月前,2024-11-26 15:53:53,1.0,Morry Wang,則評論,https://www.google.com/maps/contrib/114099299375207623507/reviews?hl=zh-TW
44,ChZDSUhNMG9nS0VJQ0FnSUNIcVpMWmFREAE,,2 個月前,2024-11-26 15:53:53,5.0,姜玟弦,0,https://www.google.com/maps/contrib/117821666406995853715/reviews?hl=zh-TW
45,ChdDSUhNMG9nS0VJQ0FnSUNIOGVIb19nRRAB,大腸直腸外科的黃X翰醫師的態度很差及沒有耐心…只詢問一個問題結果被醫師發脾氣嗆「我剛剛說什麼你再說一次」，整個讓人傻眼愣住  本來想說可能是當天病患太多太累心情不好，但發現也有其他則評論提到遇到同一個醫師有類似的態度  不確定黃醫師經歷了什麼，也理解醫師工作的不容易及辛苦，但對比網路上看到的多年前的訪談內容以及曾經有的好評論，有點不勝唏噓…  即便學歷再高、技術再強，但對病患變得如此輕蔑與不耐，讓人不敢恭維,2 個月前,2024-11-26 15:53:53,1.0,Dudi,0,https://www.google.com/maps/contrib/114381207710644995320/reviews?hl=zh-TW
46,ChZDSUhNMG9nS0VJQ0FnSUNIX3BQNFdBEAE,,2 個月前,2024-11-26 15:53:53,5.0,Kaiju Liu,0,https://www.google.com/maps/contrib/101609497389153081586/reviews?hl=zh-TW
47,ChdDSUhNMG9nS0VJQ0FnSUNIN3JpYmxnRRAB,這是一封致謝函，感念蔡孟軒護理師的協助體重「過輕」的double check…  224.7—186.1=38.6 9/5、上午11:05，這位護理人員提供的7D第一病床歐陽女士的體重數據；天啊！  入院3天掉了近20公斤？質疑「專用病床」磅秤的精準度，經由護理站同意後站上去，沒有問題。這？  蔡孟軒護理師在接獲回報數據後，也有質疑，重新更換量測載具改以坐姿，得到55.9?賓果。  感念一位優質護理師，她多方面不厭其煩的提供協助。  特此說明，懇請得便時代為「公開表揚」如斯才能激勵更高的士氣？對吧？  歐陽萍的長女蔣@子敬上,2 個月前,2024-11-26 15:53:53,5.0,春rain愁點點,4,https://www.google.com/maps/contrib/110317727126418601224/reviews?hl=zh-TW
48,ChdDSUhNMG9nS0VJQ0FnSUNIMXFxUWlRRRAB,,2 個月前,2024-11-26 15:53:53,5.0,官騰暉,則評論,https://www.google.com/maps/contrib/104557885805308443577/reviews?hl=zh-TW
49,ChZDSUhNMG9nS0VJQ0FnSUNILXRXUlN3EAE,,2 個月前,2024-11-26 15:53:53,4.0,江建龍,則評論,https://www.google.com/maps/contrib/106450460325284019668/reviews?hl=zh-TW
50,ChZDSUhNMG9nS0VJQ0FnSUNIc3JpWk1nEAE,謝謝6樓廖*玟護士及吳*妤護士這幾天的照顧，溫柔貼心～,2 個月前,2024-11-26 15:53:58,5.0,陳韋仲,0,https://www.google.com/maps/contrib/107518065029431917809/reviews?hl=zh-TW
51,ChdDSUhNMG9nS0VJQ0FnSUQ3MzZ2VDVRRRAB,今日下午看診去復健部-施偉立醫師看診 媽媽年紀大了！聽不清醫生說的話！醫生就說 妳都不聽我說話！我立即解釋是因為媽媽年紀大了不是故意的！後來想聽從醫師建議要裝什麼輔具！醫生卻說你想裝什麼就裝什麼！要「賓士」也可以…..？？？???我只想說有必要這樣說話嗎？還好護理師跟輔具ㄉ老師人都很好！謝謝你們體貼老人熱心幫我們解決問題！讓我們知道該怎麼處理我們的問題！感謝！??,2 個月前,2024-11-26 15:53:58,1.0,桂淑芬,0,https://www.google.com/maps/contrib/101589462544926668824/reviews?hl=zh-TW
52,ChdDSUhNMG9nS0VJQ0FnSUQ3dTQzMXZ3RRAB,網路掛號網頁改得比之前更爛，之前的網頁還可以看一清二楚，單一科沒辦法看清楚可以掛哪些醫生，不知道在改什麼，搞得更不方便掛，不知道是哪一位天兵設計的,2 個月前,2024-11-26 15:53:58,1.0,Candy,則評論,https://www.google.com/maps/contrib/116843438753363833071/reviews?hl=zh-TW
53,ChZDSUhNMG9nS0VJQ0FnSUQ3cnQyV1RBEAE,不知道整理病房的是不是不甘願，用的乒乒碰碰，也不管旁邊是不是有病人在睡覺,3 個月前,2024-11-26 15:53:58,3.0,吳孺,1,https://www.google.com/maps/contrib/104019176141969697868/reviews?hl=zh-TW
54,ChdDSUhNMG9nS0VJQ0FnSUQ3cXNfNXRRRRAB,這如果不是你們的，你們已經被盜用了,3 個月前,2024-11-26 15:53:58,4.0,陳怡婷,則評論,https://www.google.com/maps/contrib/118445099910941770146/reviews?hl=zh-TW
55,ChZDSUhNMG9nS0VJQ0FnSUQ3eXRHblBBEAE,,3 個月前,2024-11-26 15:53:58,4.0,Beyton “Beyton” Lin,則評論,https://www.google.com/maps/contrib/110763561807015837364/reviews?hl=zh-TW
