,評論編號,評論,評論相對時間,查詢時間,評分,使用者名稱,有幾則評論,評論者網址
19,ChZDSUhNMG9nS0VJQ0FnSUQzM0lLV2VREAE,"痛苦住院歡欣出院 賢雄(本人)入住林口醫學大樓11C區病房，接受簡榮南醫師醫療團隊治療，11月6日順利出院。 入住期間從急診床到4 人病房....每個病人都是辛苦的，病人哀嚎、無理要求和換尿布時屎尿臭氣沖次的環境，我感受到一群菩薩(醫護人員)，面對病痛情緒化的病人，她們總是高EQ安撫病人，默默執行他們職責，林口長庚醫院的醫護團隊，滿懷同理心與視病如親的處世態度，令人由衷讚嘆!  本次住院先後受護理師O茜、O鈞、O君、O霈、O萍、O伶、O妤等人照顧(基於個資無法名)。每個人雖有不同特質、但對病人細心照顧，令人難忘，她們是值得表揚。  ""承先啟後、無私傳授"" 是這次住院，我對簡榮南醫師深深感受。即使早上門診看到下午2-3點結束後，他仍然到11C櫃台內向一群住院醫師諄諄指導。最後再帶領大家作病人巡視微笑為病患解說與指導新一輩醫師。簡醫師對於病人問題總是和顏悅色、耐心說明，深刻感受到""人本濟世""的體現。  林口醫院體系機制從資深醫師們無私傳承、年輕一代醫師一早病例討論...醫護人員SOP落實、同理心的職業態度、安全供藥、給藥系統、病人傳遞、檢驗體系、掛號入出院、病床管理到最細微病房清潔.....這是一個龐大系統，每天有條理的運作，為國人健康醫治做出偉大貢獻。 感謝林口長庚院長優秀專業、世界級領導力和救世慈悲心，承擔、領導林口長庚醫療團隊，為病患提共高品質醫療服務，讓長庚醫院成為世界級醫療醫院指標。  非常感謝所有長庚醫療體系優秀醫療人員，直接、間接給賢雄的協助，有些人我無法知道您是誰，但是我感恩於心、默默獻上我的祝福。您們實踐了王前董事長創院之?人本濟事?精神，因為您們付出讓長庚醫院能在世界醫療界綻放光輝，您們值得更好的肯定與對待。  賢雄深深三鞠躬，感謝、感恩您們為國人健康堅守第一線！",1 週前,2024-11-26 16:27:21,5.0,黃賢雄風,0,https://www.google.com/maps/contrib/111956716678715429133/reviews?hl=zh-TW
20,ChdDSUhNMG9nS0VJQ0FnSUQzNUx5VHRRRRAB,我的先生11月初的晚上騎單車發生事故，到林口長庚醫院急診室就醫，當日的就醫經驗，讓我很想向照護我先生（3區26床）的醫師，護理師，以及放射師們道謝。 首先要感謝急診的醫護人員: 在事發當晚，急診室病人不少，整室醫護人員看起來都很忙碌，在這麼忙碌的情況下，照護我先生的醫師及護理師依然非常親切及有耐心，護理師溫柔的說明就醫檢查的程序，醫師很詳盡的說明病況及後續的照護，讓原本慌亂擔心的我逐漸安心，原來醫護的態度是能安撫病人及家屬焦躁不安的情緒。 謝謝醫師，謝謝護理師。 (當日請醫師開診斷證明，診治醫師是鄭啟桐醫師，只是不確定是否就是當日的醫師) 再來要感謝當晚幫先生照Xray及CT的放射師們： 謝謝您們這麼忙碌態度依然友善。 其中幫先生照射CT的男放射師讓我印象最深刻，第一次遇到年輕的男醫療人員對待病人態度這麼親切及友善，就像對待自己親友一樣，那種發自內心的關心，我們都感受到了，當下我腦中不自覺浮現「視病猶親」，這四個字根本就是他的寫照，真的很讓人感動。 長庚醫院能夠擁有這樣的員工真是醫院之福，也是病人之福。 我與先生都覺得當日負責照護的急診醫師，護理師，以及放射師都非常好，讓我們對林口長庚醫院留下極好的印象。 再次感謝所有的醫療人員。,1 週前,2024-11-26 16:27:25,5.0,"HC, Hung",則評論,https://www.google.com/maps/contrib/112544124304741523935/reviews?hl=zh-TW
21,ChZDSUhNMG9nS0VJQ0FnSUQzc1A3TklREAE,,2 週前,2024-11-26 16:27:25,5.0,鄭玉祥,則評論,https://www.google.com/maps/contrib/100681554993235216369/reviews?hl=zh-TW
22,ChdDSUhNMG9nS0VJQ0FnSUQzNE95QnFnRRAB,效率很好,2 週前,2024-11-26 16:27:25,5.0,GARClA EC,0,https://www.google.com/maps/contrib/112448527610920816206/reviews?hl=zh-TW
23,ChZDSUhNMG9nS0VJQ0FnSUQzb0xua0pBEAE,本人住院期間，該院醫療團隊，仁心仁術、視病如親，本人深表感激，對於林口長庚醫院給與五星評論，以表本人感激之意。,2 週前,2024-11-26 16:27:25,5.0,劉德威,0,https://www.google.com/maps/contrib/107998459187081871077/reviews?hl=zh-TW
24,ChZDSUhNMG9nS0VJQ0FnSUQzd1AyVkl3EAE,常言從事醫療工作應視病如親，具有同理心，但礙於諸多現實情況(例如病患人數眾多)，有時知易行難，亦非得已。但至貴院就診，卻讓我和家人遇到了多位[揪感心]的醫護人員。心臟科的賀萬靖醫師和2024/11/6門診張O珍護理師、胃腸肝膽科郭家榮醫師、一般外科朱家慧醫師和2024/11/2門診吳O玹護理師、復健科吳致寬醫師和2024/11/4門診邱O文護理師、兒童風濕免疫科吳昭儀醫師和陳O芬衛教師、桃園分院健診中心林O儀護理師，謝謝您們的付出，生病的人有時最是無奈與脆弱，但有您們的耐心、充滿關懷又專業的醫療服務，讓我們感到滿滿的愛。文學家張曉風在其作品提到:[ 醫藥有時而窮，唯有不竭的愛能照亮一個受苦的靈魂。]感謝您們為病人?牲了無數的休息時間，感謝您們無私的奉獻，有您們真好。,2 週前,2024-11-26 16:27:25,5.0,Gina Weng,3,https://www.google.com/maps/contrib/109503770950386700211/reviews?hl=zh-TW
25,ChdDSUhNMG9nS0VJQ0FnSUMzbTdhRy13RRAB,,2 週前,2024-11-26 16:27:25,5.0,li chang,則評論,https://www.google.com/maps/contrib/105797009300762558503/reviews?hl=zh-TW
26,ChZDSUhNMG9nS0VJQ0FnSUMzczQzdVp3EAE,,2 週前,2024-11-26 16:27:25,5.0,黃綺綺,0,https://www.google.com/maps/contrib/104344478342660220521/reviews?hl=zh-TW
27,ChdDSUhNMG9nS0VJQ0FnSUMzanBqa3JRRRAB,林口長庚醫院肝臟移植手術 醫護團隊人員的相互配合 讓患者深感專業安心  李威震副院長肝臟移植手術的權威醫師 肝臟及器官移植 一般外科肝癌樹突狀細胞治療 術後的每日都會在加護隔離病房默默查看關心追蹤 您給了垂直平整有如北回歸線標誌的記號 是要我勇敢面對迎向陽光您是嘉義之光  洪豪謙醫師無微不至的觀察病況、穩定患者情緒 視病猶親的態度，讓患者深感到他一直都在  器官移植加護病房李正方主任醫師 每日在隔離病走道上來回查看病患的狀況 每日都進到病房鼓勵關心講解術後檢查狀況 總是笑容滿滿的祝福 告知你很棒要加油喔！  #肝臟暨移植外科加護病房 羅亦渝護理師總是溫和的說沒事的不要擔心、別焦慮、鼓勵病患很好很棒，術後呼吸管的超難受、是細微的她幫我拿除咬嘴器，那時感覺自己活過來了真好，移除動脈針、血管太活潑了，妳一直壓了一個小時都還沒止血護理記錄都無法寫還耽誤了妳的交班時間同事都跑來了，看你還在用力的壓著我的血管，最後還好李方正醫師來，超專業熟練讓動脈血管血液止住了，謝謝妳不疾不徐專業的工作態度 羅亦渝是超專業又細心的護理師  賴若綺護理師總是開心有活力 推著2顆紅外線燈說等一下幫你洗澡，我知道我怕冷，聽到這句話感到到眼淚直流、真的好細心 賴若綺護理師觀察到、接近大夜班我就開始恐慌身心狀況不佳、想方設法的協助排除壓力來源 一直無法在尿布解便忍了7天，也是妳協助訓練我下床解便成功， 羅若綺護理師妳超棒的  傷口疼痛、連續三天的高壓力無法安眠， 幸運的遇到楊雅婷護理師 觀察到精神狀況疲累，用最輕柔的方式傷口換藥、引流管的檢查，開起輕柔音樂讓心安定下來 閉眼昏睡還是能感受到妳一直都在身邊 楊雅婷護理師是個溫和安定 教育病患正確床上翻身運動 漱口水正確使用、知識的護理師  陳雅玲護理師資深又專業，動作非常敏捷 給了我2顆紅外線燈有如太陽般，享受了在加護病房最溫熱的的擦澡，叮嚀要對待自己的身體如小寶貝，動作要輕柔、妳教我邁開步伐，這第是換肝後的第一步、 楊雅玲護理師給予邁開步伐有如陽光行走的自由感動，謝謝妳  #6C肝臟移植正壓隔離病房 在導尿管移除後， 排尿引起的疼痛難耐 半夜3點向醫生護理師求救 謝謝大夜班的，李莊葦護理師 安撫疼痛焦慮的我、親自幫我把膀胱裡的250cc單次導尿、讓我比較舒緩 一夜的疼痛，李莊葦護理師、用最專業最負責的態度，讓我感受到視病猶親的關心、還有他對病人的用心 妳是我在6c肝臟移植正壓隔離病房最安心的護理師  #許佩茹護理師 帶著學妹無私的教導 忙碌的白班妳總是耐心叮嚀用藥，多喝水，適當運動，休息，關注傷口引流球顏色 有如家人的感動  莊文雅護理師溫和有耐心， 傷口處理，引流球顏色觀察 超細膩的觀察  #林亭芳護理師動作敏捷 總是叮嚀傷口的紗布要好好照顧，要觀察傷口的狀況 抗排斥藥一定要準時服用 不可食用的水果柚子、葡萄柚、紅石榴 沒煮熟的食物都不可以吃 飲水也要煮沸  #引流球拔除 #王?芃醫師 超溫和的、拔除引流球 之前看病友拔除引流球 都痛到大叫， 身上3顆引流球要移除時， 內心的恐懼超標 王?芃醫師 細心施打局部麻醉劑 拔除縫合傷口都不痛 超細膩的王?芃醫師  蘇政彥復健師 耐心專業解說肌肉訓練 正確的復健運動增加腿部肌肉運動和臀部的肌力 擔心我回家爬樓梯的進度訓練  #李浩綱住院醫師 每日準時查房 詢問身體狀況， 親切的笑容， 願意凝聽患需求並藉解說  #李威震 副院長（肝臟暨移植外科 神醫）  #洪豪謙醫師 肝臟暨移植外科 主治醫師 專長：肝膽外科暨腹腔鏡手術、疝氣微創手術、胃腸外科 （專業、上心、視病猶親的 肝臟暨移植外科醫師）  #李正方醫師（移植加護病房 主任） 專長：肝臟外科、膽道外科暨腹腔鏡手術、胃腸外科  #換肝移植手術的規劃者是 #張嘉玲協調師 居中協調，安撫， 耐心重複的解說安撫恐懼與焦慮 對捐贈者的身心教育詳細說明 受贈者的身心健康，還有病況不斷追蹤，不放棄的鼓勵 嘉玲協調師的內心非常強大 敬業永不放棄的精神 真心感謝妳  #林口長庚肝臟移植團隊 #肝臟暨移植外科加護病房 #6C肝臟移植正壓隔離病房 #超專業超級優秀,2 週前,2024-11-26 16:27:25,5.0,Lisa Tseng,10,https://www.google.com/maps/contrib/104463449744084468292/reviews?hl=zh-TW
28,ChdDSUhNMG9nS0VJQ0FnSUMzLWVtdXNRRRAB,皮膚科地下一樓衛教人員 黃小姐態度也很不好需要改進 先來的人等一個小時衛教 一小時二次敲門才衛教的到！ 後來的人不用等 這樣行嗎？,2 週前,2024-11-26 16:27:25,1.0,Ko Ki,1,https://www.google.com/maps/contrib/107211752553691370128/reviews?hl=zh-TW
29,ChZDSUhNMG9nS0VJQ0FnSUMzdWF6V1BnEAE,劉瑞文那個帶眼鏡的護士太機車了！把我們時間拖的這麼晚，因為我媽媽莊惠如，下午還要看腎臟科，但我媽媽是上禮拜因為颱風天的緣故沒有掛號但她們那個門診不幫人家加掛，害我們還要去一樓掛號完後來也檢查完了，結果去門診過號啊！跟護士講說我們下午有看腎臟科結果那個護士不幫我們插隊！害我們現在連午餐都沒得吃了！,2 週前,2024-11-26 16:27:25,1.0,吳仁耀,4,https://www.google.com/maps/contrib/116736769932964776236/reviews?hl=zh-TW
30,ChZDSUhNMG9nS0VJQ0FnSUMzb2R1ZVB3EAE,我想要感謝長庚兒科醫護人員，在我家小孩（不到一歲）住院期間，聆聽家屬的需要及反應病症，更要感謝侯如盈醫師耐心的聆聽，並且注意病患當時的狀況，及檢查各種儀器，快速回覆家屬報告結果，還要感謝譚護理師，在這八天主動的關心小孩的狀況，親切友善的關懷小孩和家屬，並且協助家屬餵小孩吃藥，讓小孩覺得病房不再是冷冰冰，不會覺得無聊，謝謝你們的照顧，我們會注意身體，祝福大家工作順利、平安健康。,2 週前,2024-11-26 16:27:29,5.0,陳麗娜（T00134）,11,https://www.google.com/maps/contrib/109452587589939993272/reviews?hl=zh-TW
31,ChdDSUhNMG9nS0VJQ0FnSUMzd2F1cjdRRRAB,,2 週前,2024-11-26 16:27:29,5.0,陳阿拓,1,https://www.google.com/maps/contrib/110045952708466337954/reviews?hl=zh-TW
32,ChdDSUhNMG9nS0VJQ0FnSUMzMHJHTjJnRRAB,上周因女兒連日高燒無法有效退燒至兒童急診處看診，護理師陳慧敏小姐態度親切，多次關心留在急診處等候病房的孩童狀況，要上病房時發現孩子活動力不佳， 馬上懷疑再度發燒的可能性，確認兩次用藥的時間間格足夠後提醒我讓孩子吃藥，也同時去電病房說明孩子正在發燒中。陳小姐視病如親，雖然忙碌但對於現場家長的提問有問必答， 隨時主動關心病患堪稱是醫護同仁的表率，希望院方可多鼓勵、肯定優質的護理人員，謝謝!,3 週前,2024-11-26 16:27:29,5.0,Stevn,0,https://www.google.com/maps/contrib/106981943222517550384/reviews?hl=zh-TW
33,ChdDSUhNMG9nS0VJQ0FnSUMzb3ZyZ2xBRRAB,上午診說9點半之前報到，16號已經算很前面了，看骨科有自帶光碟，還要特別跑到醫學大樓抽號碼牌繳光碟掃描，還要自己去拿回，這也就算了，回來門診門口又要重新插卡重排隊，號碼到了進去醫生又說照片是躺著拍的要去在拍一個站著拍的X光，然後去拍完X光回來又要插卡又要排，光這樣來來回回花了多久時間，如果是自己一人來的殘障的，真的很可憐！！！ 一個上午診看了四、五個小時，如果是脊椎還是骨頭很痛的我看在醫院光等就痛死好了,3 週前,2024-11-26 16:27:29,1.0,楊念祖,1,https://www.google.com/maps/contrib/100245882218179514473/reviews?hl=zh-TW
34,ChZDSUhNMG9nS0VJQ0FnSURSdmN2NFBnEAE,深夜十二點來急診外科，突然有急重症病患，我們很有耐心等，主治醫師、護理師、放射科檢驗師高情商，溫柔的口吻安撫病患和家屬；雖然等待很久，但至少是一個寧靜的急救環境，讓我這個家屬瞬間冷靜下來，斯文地等待醫生的治療。平安平安，感謝主。,3 週前,2024-11-26 16:27:29,5.0,Tiffany Lin,則評論,https://www.google.com/maps/contrib/105009595211728661693/reviews?hl=zh-TW
35,ChdDSUhNMG9nS0VJQ0FnSUMzOUp5SWtRRRAB,感染醫學科吳X樹醫師做事過草率，家人嚴重泌尿道感染只開七天口服抗生素，吃完說不用回診，害我家人到現在吃完快一週了還在反覆發燒...,3 週前,2024-11-26 16:27:29,2.0,Gwen Xie,14,https://www.google.com/maps/contrib/112656134784351870577/reviews?hl=zh-TW
36,ChZDSUhNMG9nS0VJQ0FnSURYNjgtV1ZBEAE,113年8月15日本人因車禍送至貴院急診室開刀截肢後轉至病房。 在此感謝 整外醫生-賴柏儒 骨科醫生-羅佑華 仁心仁術 還有照顧過我的所有護理師 讓我能重生！,3 週前,2024-11-26 16:27:29,5.0,游麗華,0,https://www.google.com/maps/contrib/105139364900569955199/reviews?hl=zh-TW
37,ChdDSUhNMG9nS0VJQ0FnSURYZzhmenJBRRAB,護士態度很差,3 週前,2024-11-26 16:27:29,1.0,鄧宇廷,0,https://www.google.com/maps/contrib/117079083255444126338/reviews?hl=zh-TW
38,ChZDSUhNMG9nS0VJQ0FnSURYX2JlZ1NREAE,,3 週前,2024-11-26 16:27:29,5.0,陳淑智,0,https://www.google.com/maps/contrib/103762376716804126707/reviews?hl=zh-TW
39,ChdDSUhNMG9nS0VJQ0FnSURYemNuR2tRRRAB,等待時間長，衛生問題，這是有史以??來最糟糕的醫院！這家醫院連一顆星都配不上。我在很多人面前提前報告了。但因為我的號碼是68，所以他們只是繼續跳過我的號碼，而選擇其他號碼，如40、50、65 等，儘管他們向董事會報告的時間比我晚得多，甚至比我晚了1 -1.5 小時。所以我已經等了將近 2 個小時了，但仍然必須等待 68 號。我和護士談過，但她根本沒有試著去理解這個問題！我來這裡是希望看看我的免疫系統出了什麼問題，這就是我得到的“憤怒、不公平、焦慮的感覺”，來這裡真是浪費時間！,3 週前,2024-11-26 16:27:29,1.0,Nguyen Jolene,則評論,https://www.google.com/maps/contrib/113891778200411303144/reviews?hl=zh-TW
40,ChdDSUhNMG9nS0VJQ0FnSURYemVTei1BRRAB,客服真的不用態度口氣那麼差，就是不清楚才詢問，口氣那麼差是幹嘛? …,3 週前,2024-11-26 16:27:33,1.0,Rebecca Zhang,2,https://www.google.com/maps/contrib/104525039205001993087/reviews?hl=zh-TW
41,ChdDSUhNMG9nS0VJQ0FnSURYbWZILW9nRRAB,,3 週前,2024-11-26 16:27:33,5.0,Jeff,則評論,https://www.google.com/maps/contrib/108741604228090928112/reviews?hl=zh-TW
42,ChZDSUhNMG9nS0VJQ0FnSURYeWU2TlBREAE,若你爸高於七十五歲 攝護腺癌 藥物控制了四年多 醫生堅持要你化療 千萬別化療 即便醫生說在低劑量也一樣 人都走了 虞醫生一句慰問也給不了你,4 週前,2024-11-26 16:27:33,3.0,亞伯特親王,則評論,https://www.google.com/maps/contrib/114135125558790248623/reviews?hl=zh-TW
43,ChZDSUhNMG9nS0VJQ0FnSURYM3RYcU1nEAE,絜妤真的感謝4年來徐永衡醫師的醫治,4 週前,2024-11-26 16:27:33,5.0,林絜妤,3,https://www.google.com/maps/contrib/110618813994777386965/reviews?hl=zh-TW
